competition_id,selling_season,day,competitor_id,competitor_price,our_price,our_demand,competitor_has_capacity,calculation_duration,errors,revenue,cum_revenue,cum_revenue_local
4SWhb2,4,19,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18246.799999999996,10.0
4SWhb2,4,20,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18246.799999999996,10.0
4SWhb2,4,21,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18246.799999999996,10.0
4SWhb2,4,22,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18246.799999999996,10.0
4SWhb2,4,23,AdaptableCrane,5.0,5.0,1,True,0.0,,5.0,18251.799999999996,15.0
4SWhb2,4,24,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18251.799999999996,15.0
4SWhb2,4,25,AdaptableCrane,5.0,5.0,1,True,0.0,,5.0,18256.799999999996,20.0
4SWhb2,4,26,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,27,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,28,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,29,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,30,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,31,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,32,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,33,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,34,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,35,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,36,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,37,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,38,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,39,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,40,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,41,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,42,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,43,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,44,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,45,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,46,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,47,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,48,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,49,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,50,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,51,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,52,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,53,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,54,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,55,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,56,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,57,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,58,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,59,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,60,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,61,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,62,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,63,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,64,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,65,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,66,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,67,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,68,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,69,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,70,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,71,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,72,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,73,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,74,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,75,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,76,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,77,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,78,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,79,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,80,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,81,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,82,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,83,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,84,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,85,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,86,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,87,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,88,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18256.799999999996,20.0
4SWhb2,4,89,AdaptableCrane,5.0,5.0,1,True,0.0,,5.0,18261.799999999996,25.0
4SWhb2,4,90,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18261.799999999996,25.0
4SWhb2,4,91,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18261.799999999996,25.0
4SWhb2,4,92,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18261.799999999996,25.0
4SWhb2,4,93,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18261.799999999996,25.0
4SWhb2,4,94,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18261.799999999996,25.0
4SWhb2,4,95,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18261.799999999996,25.0
4SWhb2,4,96,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18261.799999999996,25.0
4SWhb2,4,97,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18261.799999999996,25.0
4SWhb2,4,98,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18261.799999999996,25.0
4SWhb2,4,99,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18261.799999999996,25.0
4SWhb2,4,100,AdaptableCrane,5.0,5.0,0,True,0.0,,0.0,18261.799999999996,25.0
