competition_id,selling_season,day,competitor_id,competitor_price,our_price,our_demand,competitor_has_capacity,calculation_duration,errors,revenue,cum_revenue,cum_revenue_local
iESpep,29,61,ImposingCrocodile,50.5,5.0,0,True,0.0,,0.0,102352.30000000022,175.3
iESpep,29,62,ImposingCrocodile,64.1,5.0,0,True,0.0,,0.0,102352.30000000022,175.3
iESpep,29,63,ImposingCrocodile,55.2,5.0,0,True,0.0,,0.0,102352.30000000022,175.3
iESpep,29,64,ImposingCrocodile,54.6,5.0,0,True,0.0,,0.0,102352.30000000022,175.3
iESpep,29,65,ImposingCrocodile,59.8,5.0,0,True,0.0,,0.0,102352.30000000022,175.3
iESpep,29,66,ImposingCrocodile,47.3,5.0,1,True,0.0,,5.0,102357.30000000022,180.3
iESpep,29,67,ImposingCrocodile,55.2,5.0,1,True,0.0,,5.0,102362.30000000022,185.3
iESpep,29,68,ImposingCrocodile,47.9,5.0,0,True,0.0,,0.0,102362.30000000022,185.3
iESpep,29,69,ImposingCrocodile,47.2,5.0,0,True,0.0,,0.0,102362.30000000022,185.3
iESpep,29,70,ImposingCrocodile,59.5,5.0,1,True,0.0,,5.0,102367.30000000022,190.3
iESpep,29,71,ImposingCrocodile,56.1,5.0,0,True,0.0,,0.0,102367.30000000022,190.3
iESpep,29,72,ImposingCrocodile,67.5,5.0,0,True,0.0,,0.0,102367.30000000022,190.3
iESpep,29,73,ImposingCrocodile,68.1,5.0,2,True,0.0,,10.0,102377.30000000022,200.3
iESpep,29,74,ImposingCrocodile,45.0,5.0,2,True,0.0,,10.0,102387.30000000022,210.3
iESpep,29,75,ImposingCrocodile,40.9,5.0,0,True,0.0,,0.0,102387.30000000022,210.3
iESpep,29,76,ImposingCrocodile,52.9,5.0,2,True,0.0,,10.0,102397.30000000022,220.3
iESpep,29,77,ImposingCrocodile,59.8,5.0,1,True,0.0,,5.0,102402.30000000022,225.3
iESpep,29,78,ImposingCrocodile,47.0,5.0,0,True,0.0,,0.0,102402.30000000022,225.3
iESpep,29,79,ImposingCrocodile,59.9,5.0,0,True,0.0,,0.0,102402.30000000022,225.3
iESpep,29,80,ImposingCrocodile,43.0,5.0,1,True,0.0,,5.0,102407.30000000022,230.3
iESpep,29,81,ImposingCrocodile,43.6,5.0,0,True,0.0,,0.0,102407.30000000022,230.3
iESpep,29,82,ImposingCrocodile,65.0,5.0,0,True,0.0,,0.0,102407.30000000022,230.3
iESpep,29,83,ImposingCrocodile,48.2,5.0,0,True,0.0,,0.0,102407.30000000022,230.3
iESpep,29,84,ImposingCrocodile,59.2,5.0,0,True,0.0,,0.0,102407.30000000022,230.3
iESpep,29,85,ImposingCrocodile,45.3,5.0,0,True,0.0,,0.0,102407.30000000022,230.3
iESpep,29,86,ImposingCrocodile,48.6,5.0,0,True,0.0,,0.0,102407.30000000022,230.3
iESpep,29,87,ImposingCrocodile,52.8,5.0,2,True,0.0,,10.0,102417.30000000022,240.3
iESpep,29,88,ImposingCrocodile,68.8,5.0,0,True,0.0,,0.0,102417.30000000022,240.3
iESpep,29,89,ImposingCrocodile,52.8,5.0,1,True,0.0,,5.0,102422.30000000022,245.3
iESpep,29,90,ImposingCrocodile,64.4,5.0,1,True,0.0,,5.0,102427.30000000022,250.3
iESpep,29,91,ImposingCrocodile,63.2,5.0,3,True,0.0,,15.0,102442.30000000022,265.3
iESpep,29,92,ImposingCrocodile,66.9,5.0,1,True,0.0,,5.0,102447.30000000022,270.3
iESpep,29,93,ImposingCrocodile,68.0,5.0,0,True,0.0,,0.0,102447.30000000022,270.3
iESpep,29,94,ImposingCrocodile,58.3,5.0,1,True,0.0,,5.0,102452.30000000022,275.3
iESpep,29,95,ImposingCrocodile,66.6,5.0,1,True,0.0,,5.0,102457.30000000022,280.3
iESpep,29,96,ImposingCrocodile,43.2,5.0,0,True,0.0,,0.0,102457.30000000022,280.3
iESpep,29,97,ImposingCrocodile,60.3,5.0,0,True,0.0,,0.0,102457.30000000022,280.3
iESpep,29,98,ImposingCrocodile,53.4,5.0,0,True,0.0,,0.0,102457.30000000022,280.3
iESpep,29,99,ImposingCrocodile,51.2,5.0,1,True,0.0,,5.0,102462.30000000022,285.3
iESpep,29,100,ImposingCrocodile,68.8,5.0,4,True,0.0,,20.0,102482.30000000022,305.3
